,股票代码,股票名称,板块名称
817,002061,浙江交科,建筑装饰
818,605287,德才股份,建筑装饰
819,605167,利柏特,建筑装饰
820,002047,宝鹰股份,建筑装饰
821,002140,东华科技,建筑装饰
822,002431,棕榈股份,建筑装饰
823,600133,东湖高新,建筑装饰
824,600321,正源股份,建筑装饰
825,600491,龙元建设,建筑装饰
826,603815,交建股份,建筑装饰
827,300384,三联虹普,建筑装饰
828,600193,创兴资源,建筑装饰
829,600820,隧道股份,建筑装饰
830,002593,日上集团,建筑装饰
831,601669,中国电建,建筑装饰
832,002761,浙江建投,建筑装饰
833,603959,百利科技,建筑装饰
834,002542,中化岩土,建筑装饰
835,301091,深城交,建筑装饰
836,600502,安徽建工,建筑装饰
837,600496,精工钢构,建筑装饰
838,002325,洪涛股份,建筑装饰
839,601226,华电重工,建筑装饰
840,603955,大千生态,建筑装饰
841,002163,海南发展,建筑装饰
842,000928,中钢国际,建筑装饰
843,300668,杰恩设计,建筑装饰
844,002941,新疆交建,建筑装饰
845,601611,中国核建,建筑装饰
846,603098,森特股份,建筑装饰
847,300506,名家汇,建筑装饰
848,836149,旭杰科技,建筑装饰
849,600284,浦东建设,建筑装饰
850,601868,中国能建,建筑装饰
851,300492,华图山鼎,建筑装饰
852,002135,东南网架,建筑装饰
853,002307,北新路桥,建筑装饰
854,301046,能辉科技,建筑装饰
855,002081,金螳螂,建筑装饰
856,601800,中国交建,建筑装饰
857,603388,元成股份,建筑装饰
858,601186,中国铁建,建筑装饰
859,601668,中国建筑,建筑装饰
860,601390,中国中铁,建筑装饰
861,300635,中达安,建筑装饰
862,000498,山东路桥,建筑装饰
863,600248,陕西建工,建筑装饰
864,002051,中工国际,建筑装饰
865,002586,ST围海,建筑装饰
866,601117,中国化学,建筑装饰
867,600477,杭萧钢构,建筑装饰
868,000628,高新发展,建筑装饰
869,002482,ST广田,建筑装饰
870,000159,国际实业,建筑装饰
871,300029,ST天龙,建筑装饰
872,002062,宏润建设,建筑装饰
873,300982,苏文电能,建筑装饰
874,603717,天域生态,建筑装饰
875,601068,中铝国际,建筑装饰
876,601789,宁波建工,建筑装饰
877,002323,雅博股份,建筑装饰
878,002116,中国海诚,建筑装饰
879,000779,甘咨询,建筑装饰
880,002713,东易日盛,建筑装饰
881,002504,ST弘高,建筑装饰
882,000032,深桑达A,建筑装饰
883,002883,中设股份,建筑装饰
884,603909,建发合诚,建筑装饰
885,603778,乾景园林,建筑装饰
886,002620,瑞和股份,建筑装饰
887,002795,永和智控,通用设备
888,688455,科捷智能,通用设备
889,002122,天马股份,通用设备
890,300606,金太阳,通用设备
891,301377,鼎泰高科,通用设备
892,300943,春晖智控,通用设备
893,301043,绿岛风,通用设备
894,300466,赛摩智能,通用设备
895,603912,佳力图,通用设备
896,300885,海昌新材,通用设备
897,300984,金沃股份,通用设备
898,300809,华辰装备,通用设备
899,603699,纽威股份,通用设备
900,301125,腾亚精工,通用设备
901,688355,明志科技,通用设备
902,301107,瑜欣电子,通用设备
903,300780,德恩精工,通用设备
904,301273,瑞晨环保,通用设备
905,301083,百胜智能,通用设备
906,600992,贵绳股份,通用设备
907,301151,冠龙节能,通用设备
908,002158,汉钟精机,通用设备
909,300503,昊志机电,通用设备
910,002633,申科股份,通用设备
911,300193,佳士科技,通用设备
912,301317,鑫磊股份,通用设备
913,300946,恒而达,通用设备
914,688257,新锐股份,通用设备
915,300828,锐新科技,通用设备
916,688251,井松智能,通用设备
917,601369,陕鼓动力,通用设备
918,000039,中集集团,通用设备
919,839725,惠丰钻石,通用设备
920,301309,万得凯,通用设备
921,003025,思进智能,通用设备
922,300992,泰福泵业,通用设备
923,688360,德马科技,通用设备
924,301311,昆船智能,通用设备
925,300228,富瑞特装,通用设备
926,688448,磁谷科技,通用设备
927,603339,四方科技,通用设备
928,688059,华锐精密,通用设备
929,300441,鲍斯股份,通用设备
930,601177,杭齿前进,通用设备
931,301028,东亚机械,通用设备
932,301268,铭利达,通用设备
933,301032,新柴股份,通用设备
934,601882,海天精工,通用设备
935,300154,瑞凌股份,通用设备
936,002132,恒星科技,通用设备
937,600558,大西洋,通用设备
938,300257,开山股份,通用设备
939,002884,凌霄泵业,通用设备
940,688333,铂力特,通用设备
941,300263,隆华科技,通用设备
942,301018,申菱环境,通用设备
943,002559,亚威股份,通用设备
944,300145,中金环境,通用设备
945,301137,哈焊华通,通用设备
946,300420,五洋停车,通用设备
947,300402,宝色股份,通用设备
948,605060,联德股份,通用设备
949,300488,恒锋工具,通用设备
950,688577,浙海德曼,通用设备
951,603278,大业股份,通用设备
952,688305,科德数控,通用设备
953,000811,冰轮环境,通用设备
954,300126,锐奇股份,通用设备
955,603757,大元泵业,通用设备
956,300838,浙江力诺,通用设备
957,688379,华光新材,通用设备
958,002347,泰尔股份,通用设备
959,300092,科新机电,通用设备
960,688028,沃尔德,通用设备
961,603187,海容冷链,通用设备
962,688557,兰剑智能,通用设备
963,603201,常润股份,通用设备
964,300091,金通灵,通用设备
965,603131,上海沪工,通用设备
966,600481,双良节能,通用设备
967,688211,中科微至,通用设备
968,002639,雪人股份,通用设备
969,301255,通力科技,通用设备
970,603617,君禾股份,通用设备
971,300345,华民股份,通用设备
972,002896,中大力德,通用设备
973,002438,江苏神通,通用设备
974,603331,百达精工,通用设备
975,603090,宏盛股份,通用设备
976,300985,致远新能,通用设备
977,603969,银龙股份,通用设备
978,832662,方盛股份,通用设备
979,002943,宇晶股份,通用设备
980,002282,博深股份,通用设备
981,300161,华中数控,通用设备
982,300818,耐普矿机,通用设备
983,836807,奔朗新材,通用设备
984,300817,双飞股份,通用设备
985,600243,青海华鼎,通用设备
986,831689,克莱特,通用设备
987,600421,华嵘控股,通用设备
988,002931,锋龙股份,通用设备
989,831855,浙江大农,通用设备
990,603667,五洲新春,通用设备
991,873169,七丰精工,通用设备
992,834950,迅安科技,通用设备
993,002760,凤形股份,通用设备
994,603277,银都股份,通用设备
995,873305,九菱科技,通用设备
996,002445,中南文化,通用设备
997,601002,晋亿实业,通用设备
998,300700,岱勒新材,通用设备
999,300421,力星股份,通用设备
1000,300554,三超新材,通用设备
1001,603088,宁波精达,通用设备
1002,002026,山东威达,通用设备
1003,600592,龙溪股份,通用设备
1004,301368,丰立智能,通用设备
1005,000410,*ST沈机,通用设备
1006,603269,海鸥股份,通用设备
1007,300083,创世纪,通用设备
1008,000777,中核科技,通用设备
1009,002444,巨星科技,通用设备
1010,002871,伟隆股份,通用设备
1011,300179,四方达,通用设备
1012,600860,京城股份,通用设备
1013,600114,东睦股份,通用设备
1014,603308,应流股份,通用设备
1015,002514,宝馨科技,通用设备
1016,001696,宗申动力,通用设备
1017,600172,黄河旋风,通用设备
1018,603028,赛福天,通用设备
1019,430510,丰光精密,通用设备
1020,002342,巨力索具,通用设备
1021,600343,航天动力,通用设备
1022,002164,宁波东力,通用设备
1023,000837,秦川机床,通用设备
1024,603173,福斯达,通用设备
1025,002598,山东章鼓,通用设备
1026,002685,华东重机,通用设备
1027,300990,同飞股份,通用设备
1028,605100,华丰股份,通用设备
1029,002248,华东数控,通用设备
1030,000595,宝塔实业,通用设备
1031,688308,欧科亿,通用设备
1032,300861,美畅股份,通用设备
1033,002903,宇环数控,通用设备
1034,002046,国机精工,通用设备
1035,300470,中密控股,通用设备
1036,000530,冰山冷热,通用设备
1037,600202,哈空调,通用设备
1038,833943,优机股份,通用设备
1039,603915,国茂股份,通用设备
1040,002686,亿利达,通用设备
1041,002843,泰嘉股份,通用设备
1042,301070,开勒股份,通用设备
1043,688558,国盛智科,通用设备
1044,002520,日发精机,通用设备
1045,002877,智能自控,通用设备
1046,002150,通润装备,通用设备
1047,688697,纽威数控,通用设备
1048,688093,世华科技,其他电子
1049,688103,国力股份,其他电子
1050,301099,雅创电子,其他电子
1051,688662,富信科技,其他电子
1052,300493,润欣科技,其他电子
1053,300131,英唐智控,其他电子
1054,300975,商络电子,其他电子
1055,300991,创益通,其他电子
1056,603933,睿能科技,其他电子
1057,002130,沃尔核材,其他电子
1058,002859,洁美科技,其他电子
1059,300868,杰美特,其他电子
1060,300650,太龙股份,其他电子
1061,300656,民德电子,其他电子
1062,000670,盈方微,其他电子
1063,000062,深圳华强,其他电子
1064,300184,力源信息,其他电子
1065,600751,海航科技,其他电子
1066,002161,远望谷,其他电子
1067,000701,厦门信达,其他电子
1068,300516,久之洋,其他电子
1069,300736,百邦科技,其他电子
1070,301031,中熔电气,其他电子
1071,600288,大恒科技,其他电子
1072,300475,香农芯创,其他电子
1073,001298,好上好,其他电子
1074,002869,金溢科技,其他电子
1075,002782,可立克,其他电子
1076,002885,京泉华,其他电子
1077,002724,海洋王,其他电子
1078,600353,旭光电子,其他电子
1079,002388,新亚制程,其他电子
1080,301328,维峰电子,其他电子
1081,002922,伊戈尔,其他电子
1082,688800,瑞可达,其他电子
1083,002729,好利科技,其他电子
1084,300971,博亚精工,专用设备
1085,300480,光力科技,专用设备
1086,688596,正帆科技,专用设备
1087,688378,奥来德,专用设备
1088,002786,银宝山新,专用设备
1089,301338,凯格精机,专用设备
1090,301013,利和兴,专用设备
1091,688113,联测科技,专用设备
1092,300823,建科机械,专用设备
1093,002204,大连重工,专用设备
1094,301260,格力博,专用设备
1095,603656,泰禾智能,专用设备
1096,603338,浙江鼎力,专用设备
1097,300099,精准信息,专用设备
1098,300293,蓝英装备,专用设备
1099,688121,卓然股份,专用设备
1100,300931,通用电梯,专用设备
1101,603901,永创智能,专用设备
1102,001332,锡装股份,专用设备
1103,688022,瀚川智能,专用设备
1104,002353,杰瑞股份,专用设备
1105,300836,佰奥智能,专用设备
1106,300084,海默科技,专用设备
1107,300833,浩洋股份,专用设备
1108,688328,深科达,专用设备
1109,603081,大丰实业,专用设备
1110,301138,华研精机,专用设备
1111,300950,德固特,专用设备
1112,301056,森赫股份,专用设备
1113,688633,星球石墨,专用设备
1114,301053,远信工业,专用设备
1115,300004,南风股份,专用设备
1116,688383,新益昌,专用设备
1117,688630,芯碁微装,专用设备
1118,300210,森远股份,专用设备
1119,300540,蜀道装备,专用设备
1120,301158,德石股份,专用设备
1121,300411,金盾股份,专用设备
1122,300813,泰林生物,专用设备
1123,002097,山河智能,专用设备
1124,688128,中国电研,专用设备
1125,603159,上海亚虹,专用设备
1126,002730,电光科技,专用设备
1127,001225,和泰机电,专用设备
1128,002960,青鸟消防,专用设备
1129,300151,昌红科技,专用设备
1130,002890,弘宇股份,专用设备
1131,002816,和科达,专用设备
1132,603956,威派格,专用设备
1133,300512,中亚股份,专用设备
1134,300307,慈星股份,专用设备
1135,300549,优德精密,专用设备
1136,688001,华兴源创,专用设备
1137,002595,豪迈科技,专用设备
1138,603337,杰克股份,专用设备
1139,605259,绿田机械,专用设备
1140,688092,爱科科技,专用设备
1141,000852,石化机械,专用设备
1142,301161,唯万密封,专用设备
1143,002073,软控股份,专用设备
1144,001256,炜冈科技,专用设备
1145,301128,强瑞技术,专用设备
1146,300988,津荣天宇,专用设备
1147,603855,华荣股份,专用设备
1148,688529,豪森股份,专用设备
1149,838810,春光药装,专用设备
1150,603966,法兰泰克,专用设备
1151,600520,文一科技,专用设备
1152,688700,东威科技,专用设备
1153,603488,展鹏科技,专用设备
1154,300669,沪宁股份,专用设备
1155,600761,安徽合力,专用设备
1156,300412,迦南科技,专用设备
1157,300195,长荣股份,专用设备
1158,300509,新美星,专用设备
1159,301105,鸿铭股份,专用设备
1160,603280,南方路机,专用设备
1161,603321,梅轮电梯,专用设备
1162,300382,斯莱克,专用设备
1163,834475,三友科技,专用设备
1164,603895,天永智能,专用设备
1165,603036,如通股份,专用设备
1166,603356,华菱精工,专用设备
1167,600843,上工申贝,专用设备
1168,603289,泰瑞机器,专用设备
1169,603012,创力集团,专用设备
1170,834014,特瑞斯,专用设备
1171,002006,精功科技,专用设备
1172,301079,邵阳液压,专用设备
1173,836942,恒立钻具,专用设备
1174,300902,国安达,专用设备
1175,688162,巨一科技,专用设备
1176,688377,迪威尔,专用设备
1177,003036,泰坦股份,专用设备
1178,001288,运机集团,专用设备
1179,002529,海源复材,专用设备
1180,002833,弘亚数控,专用设备
1181,000856,冀东装备,专用设备
1182,300201,*ST海伦,专用设备
1183,831856,浩淼科技,专用设备
1184,833781,瑞奇智造,专用设备
1185,870508,丰安股份,专用设备
1186,873223,荣亿精密,专用设备
1187,300415,伊之密,专用设备
1188,600980,北矿科技,专用设备
1189,600330,天通股份,专用设备
1190,688420,美腾科技,专用设备
1191,002367,康力电梯,专用设备
1192,835174,五新隧装,专用设备
1193,834599,同力股份,专用设备
1194,831832,科达自控,专用设备
1195,300281,金明精机,专用设备
1196,300095,华伍股份,专用设备
1197,838670,恒进感应,专用设备
1198,002611,东方精工,专用设备
